Time ,E1,I1,AI8,AI7,Pm,P1
47.266,399.6,-0.008,-7.6,0.0062,136.5,-3.4
47.363,390.4,-0.01,-12.7,0.0031,135.6,-4.1
47.461,378.7,-0.006,-11.4,0.0046,135.9,-2.4
47.559,370.9,-0.004,-8.9,0.0046,136.2,-1.6
47.656,360.9,0.002,-8.9,0.0016,135.8,0.8
47.754,355.2,0,-11.4,0.0031,135.7,0
47.852,343.9,-0.008,-10.1,0.0077,136.4,-2.9
47.949,328.7,-0.002,-7.6,0.0046,136.3,-0.7
48.047,318.3,0.01,-10.1,0,135.5,3.3
48.145,302.2,-0.004,-11.4,0.0046,135.9,-1.3
48.242,291.7,-0.004,-12.7,0.0031,135.6,-1.2
48.34,275.2,-0.002,-10.1,0.0046,136,-0.6
48.438,263,-0.004,-12.7,0.0031,135.6,-1.1
48.535,244.3,0.004,10.3,0.0031,138.2,1
48.633,230.4,0.004,11.5,0.0016,138.2,1
48.73,215.2,-0.013,11.5,0.0031,138.4,-2.7
48.828,196.5,-0.004,9,0.0031,138.1,-0.8
48.926,183,0.01,11.5,0.0046,138.5,1.9
49.023,163,0.004,11.5,0.0031,138.4,0.7
49.121,150,0,10.3,0,137.8,0
49.219,140,-0.004,7.7,0.0031,137.9,-0.6
49.316,122.2,0.006,12.8,0.0062,138.9,0.8
49.414,106.5,-0.008,10.3,0.0016,138,-0.9
49.512,89.1,-0.008,10.3,0.0031,138.2,-0.7
49.609,73.5,-0.002,11.5,0.0046,138.5,-0.2
49.707,49.6,0.01,11.5,0,138,0.5
49.805,32.2,-0.002,9,0.0031,138.1,-0.1
49.902,13,0.01,11.5,0.0046,138.5,0.1
