Time,E1,I1,E2,I2,E3,I3,AI8,Pm,Torque,Category
40.04,55.7,0.01,-434.3,0.59,492.2,0.42,1484.2,37.6,no load,1 Phase Open
41.02,231.3,0,-314.9,0.44,544.8,0.52,1481.6,37.8,no load,1 Phase Open
41.99,351.3,0,-178.1,0.23,531.7,0.56,1484.2,37.9,no load,1 Phase Open
42.97,451.3,0,-11.3,-0.04,467.8,0.54,1484.2,37.9,no load,1 Phase Open
43.95,541.3,0,170.7,-0.34,373,0.44,1482.9,37.9,no load,1 Phase Open
44.92,540.9,0,304,-0.58,236.5,0.33,1484.2,38.1,no load,1 Phase Open
45.9,498.3,0,413.5,-0.7,83.9,0.23,1482.9,37.9,no load,1 Phase Open
46.88,412.2,0,507.7,-0.73,-92.6,0.08,1481.6,38.3,no load,1 Phase Open
47.85,305.7,0,562.9,-0.69,-251.3,-0.07,1481.6,37.3,no load,1 Phase Open
48.83,147.4,0.01,522.5,-0.68,-365.7,-0.23,1482.9,37.1,no load,1 Phase Open
49.81,-14.8,-0.01,455.2,-0.64,-467,-0.39,1481.6,37.3,no load,1 Phase Open
50.78,-195.7,0.01,350.5,-0.5,-539.6,-0.5,1481.6,37.3,no load,1 Phase Open
51.76,-325.2,0,215.4,-0.29,-532.6,-0.55,1489.3,37.5,no load,1 Phase Open
52.73,-430.4,0.01,53.9,-0.04,-479.6,-0.54,1486.7,37.5,no load,1 Phase Open
53.71,-524.8,0,-127.7,0.25,-387.4,-0.48,1489.3,37.5,no load,1 Phase Open
54.69,-542.2,0,-273.6,0.52,-261.3,-0.36,1488,38,no load,1 Phase Open
55.66,-512.6,-0.01,-390.4,0.66,-114.8,-0.25,1488,37.7,no load,1 Phase Open
56.64,-436.5,0,-486.9,0.71,55.2,-0.12,1485.5,37.4,no load,1 Phase Open
57.62,-336.1,-0.01,-556.8,0.7,224.8,0.03,1485.5,37.9,no load,1 Phase Open
58.59,-190,0.01,-532,0.66,342.2,0.2,1484.2,37.6,no load,1 Phase Open
59.57,-29.1,0.01,-475.6,0.64,452.2,0.35,1484.2,37.4,no load,1 Phase Open
60.55,150.9,0,-379.2,0.51,535.7,0.46,1488,38,no load,1 Phase Open
61.52,293.9,0,-246.7,0.34,542.6,0.54,1485.5,37.4,no load,1 Phase Open
62.5,406.5,0,-94.2,0.11,503,0.54,1489.3,38,no load,1 Phase Open
63.48,502.6,0.01,85.1,-0.16,419.1,0.5,1490.6,37.8,no load,1 Phase Open
64.45,540.4,0,242.8,-0.47,302.2,0.38,1489.3,38,no load,1 Phase Open
65.43,524.3,0.01,367.4,-0.64,160,0.26,1488,38.2,no load,1 Phase Open
66.41,457,0,466.9,-0.72,-8.3,0.14,1490.6,38.5,no load,1 Phase Open
67.38,361.7,0,544.2,-0.71,-183,-0.01,1486.7,37.9,no load,1 Phase Open
68.36,222.6,0.01,543.3,-0.67,-312.6,-0.16,1488,37.5,no load,1 Phase Open
69.34,72.2,0,499.5,-0.64,-420,-0.32,1488,37,no load,1 Phase Open
70.31,-109.1,-0.01,406.5,-0.55,-507.8,-0.46,1488,37.7,no load,1 Phase Open
71.29,-269.1,0,275.4,-0.39,-534.8,-0.55,1488,37.7,no load,1 Phase Open
72.27,-383.5,0.01,131.6,-0.18,-508.3,-0.57,1493.1,37.9,no load,1 Phase Open
73.24,-480.9,0,-40.4,0.11,-433.9,-0.53,1493.1,37.6,no load,1 Phase Open
74.22,-550.4,-0.01,-212.8,0.42,-327.8,-0.42,1491.8,38.1,no load,1 Phase Open
75.2,-536.1,0.01,-343.5,0.61,-187.8,-0.3,1488,37.5,no load,1 Phase Open
76.17,-473.9,0,-445.2,0.69,-29.1,-0.18,1491.8,37.8,no load,1 Phase Open
77.15,-385.7,0,-531.2,0.72,150,-0.03,1484.2,38.1,no load,1 Phase Open
78.13,-261.7,0,-555,0.67,291.3,0.13,1485.5,38.4,no load,1 Phase Open
79.1,-110.4,0.01,-506.4,0.67,403.9,0.3,1486.7,38.2,no load,1 Phase Open
80.08,66.5,0,-424.8,0.59,496.5,0.43,1484.2,37.9,no load,1 Phase Open
81.06,237,0,-306.6,0.43,545.7,0.55,1488,38.2,no load,1 Phase Open
82.03,356.5,0,-171.1,0.22,526.5,0.58,1486.7,38.2,no load,1 Phase Open
83.01,460.9,-0.01,-0.4,-0.04,463,0.53,1486.7,38.2,no load,1 Phase Open
83.98,544.8,0,178.5,-0.36,365.7,0.44,1486.7,38.4,no load,1 Phase Open
84.96,539.1,0.01,309.2,-0.58,230.4,0.33,1486.7,38.2,no load,1 Phase Open
85.94,491.7,0.01,420,-0.7,75.2,0.2,1486.7,37.9,no load,1 Phase Open
86.91,407,0,510.7,-0.73,-103.9,0.07,1481.6,38.3,no load,1 Phase Open
87.89,297,0,556.8,-0.7,-258.7,-0.09,1481.6,37.6,no load,1 Phase Open
88.87,142.2,0.01,518.6,-0.67,-371.7,-0.26,1481.6,37.6,no load,1 Phase Open
89.84,-25.2,0,451.2,-0.62,-466.1,-0.41,1481.6,37.6,no load,1 Phase Open
90.82,-202.2,0,341.4,-0.48,-540,-0.52,1482.9,37.6,no load,1 Phase Open
91.8,-330.4,0,203.7,-0.3,-530.4,-0.58,1491.8,38.1,no load,1 Phase Open
92.77,-438.3,0,43.9,-0.04,-476.1,-0.54,1489.3,38.3,no load,1 Phase Open
93.75,-528.7,0.01,-139,0.26,-382.6,-0.49,1489.3,38.7,no load,1 Phase Open
94.73,-544.8,0.01,-281.9,0.54,-253.9,-0.35,1489.3,38.3,no load,1 Phase Open
95.7,-509.1,0,-396.1,0.67,-108.7,-0.25,1484.2,38.1,no load,1 Phase Open
96.68,-430,0,-493.4,0.72,67.4,-0.12,1488,38.2,no load,1 Phase Open
97.66,-326.5,0,-558.5,0.7,231.7,0.04,1488,38.7,no load,1 Phase Open
98.63,-179.1,0.01,-528.6,0.67,352.6,0.2,1484.2,38.8,no load,1 Phase Open
99.61,-19.6,0,-470.4,0.64,456.5,0.36,1489.3,39,no load,1 Phase Open
100.59,162.6,0,-374.4,0.52,543.9,0.46,1489.3,38.7,no load,1 Phase Open
101.56,298.7,0.01,-239.7,0.33,543.5,0.54,1486.7,38.4,no load,1 Phase Open
102.54,413.9,0,-81.7,0.1,497.8,0.56,1499.5,39,no load,1 Phase Open
103.52,507.4,0,94.7,-0.16,410.4,0.49,1494.4,38.6,no load,1 Phase Open
104.49,541.3,0,250.2,-0.49,294.3,0.36,1498.2,39.2,no load,1 Phase Open
105.47,523.9,0,376.5,-0.64,148.7,0.27,1496.9,39.2,no load,1 Phase Open
106.45,453.5,-0.02,471.2,-0.72,-14.8,0.15,1498.2,39.2,no load,1 Phase Open
107.42,353.9,0,555.9,-0.71,-190,0,1488,38.9,no load,1 Phase Open
108.4,216.5,-0.01,533.3,-0.67,-316.1,-0.15,1493.1,38.6,no load,1 Phase Open
109.38,64.3,0,492.1,-0.65,-429.1,-0.32,1489.3,38,no load,1 Phase Open
110.35,-122.6,0,399.1,-0.55,-517.8,-0.45,1489.3,38,no load,1 Phase Open
111.33,-276.5,0.01,264.9,-0.39,-537,-0.54,1490.6,38.3,no load,1 Phase Open
112.31,-391.3,0,121.6,-0.17,-507.4,-0.55,1491.8,38.6,no load,1 Phase Open
113.28,-489.6,0,-53,0.11,-429.6,-0.52,1490.6,38,no load,1 Phase Open
114.26,-549.6,0,-219.8,0.43,-323.9,-0.41,1489.3,38.5,no load,1 Phase Open
115.23,-530.4,0.01,-347,0.6,-178.7,-0.29,1491.8,38.3,no load,1 Phase Open
116.21,-471.3,0,-444.7,0.7,-17.8,-0.18,1491.8,37.8,no load,1 Phase Open
117.19,-378.7,0.01,-534.2,0.73,161.3,-0.03,1488,38.9,no load,1 Phase Open
118.16,-253.9,0,-550.3,0.68,299.6,0.11,1489.3,39,no load,1 Phase Open
119.14,-100,0,-509,0.67,408.7,0.3,1488,38.2,no load,1 Phase Open
120.12,77.4,0,-422.1,0.59,501.3,0.43,1486.7,38.7,no load,1 Phase Open
121.09,241.7,0,-298.8,0.42,547,0.54,1489.3,38.5,no load,1 Phase Open
122.07,364.8,0,-163.3,0.2,526.1,0.56,1485.5,38.6,no load,1 Phase Open
123.05,463,-0.01,10.9,-0.07,459.6,0.52,1485.5,38.9,no load,1 Phase Open
124.02,546.1,0,186.3,-0.38,362.6,0.43,1488,38.9,no load,1 Phase Open
125,539.6,0,316.2,-0.59,224.8,0.31,1485.5,38.6,no load,1 Phase Open
125.98,489.1,-0.01,427.8,-0.7,65.7,0.2,1486.7,39.1,no load,1 Phase Open
126.95,402.2,0.01,518.1,-0.73,-109.6,0.06,1482.9,38.8,no load,1 Phase Open
127.93,291.7,0,559.8,-0.69,-265.7,-0.09,1482.9,38.3,no load,1 Phase Open
128.91,133.5,0.01,513.8,-0.67,-382.6,-0.26,1482.9,38.3,no load,1 Phase Open
129.88,-37,0,445.6,-0.61,-472.6,-0.42,1482.9,38.3,no load,1 Phase Open
130.86,-210,0,331.8,-0.47,-535.7,-0.51,1485.5,38.2,no load,1 Phase Open
131.84,-337.4,-0.01,197.6,-0.28,-530.9,-0.57,1486.7,38.7,no load,1 Phase Open
132.81,-442.2,0,34.3,0,-470.9,-0.53,1485.5,38.2,no load,1 Phase Open
133.79,-535.2,0,-148.5,0.29,-375.7,-0.44,1485.5,37.9,no load,1 Phase Open
134.77,-541.7,0.01,-288.8,0.55,-245.7,-0.34,1484.2,38.1,no load,1 Phase Open
135.74,-509.6,0,-405.6,0.67,-97.8,-0.24,1486.7,38.4,no load,1 Phase Open
136.72,-425.7,0,-499.5,0.71,74.8,-0.1,1484.2,38.4,no load,1 Phase Open
137.7,-318.7,0,-557.2,0.69,241.3,0.05,1480.3,39,no load,1 Phase Open
138.67,-171.7,0,-526.8,0.67,357.8,0.22,1482.9,39,no load,1 Phase Open
139.65,-7.8,0,-470.8,0.62,459.6,0.37,1484.2,38.8,no load,1 Phase Open
140.63,176.1,0.01,-367.9,0.5,544.3,0.5,1481.6,38.8,no load,1 Phase Open
141.6,308.3,0,-230.2,0.32,541.7,0.57,1484.2,39.1,no load,1 Phase Open
142.58,419.6,0,-72.5,0.09,497,0.54,1490.6,39,no load,1 Phase Open
143.56,509.1,0,107.7,-0.2,405.7,0.48,1491.8,38.8,no load,1 Phase Open
144.53,542.2,0,257.5,-0.5,286.1,0.35,1489.3,39,no load,1 Phase Open
145.51,519.1,0,383.1,-0.64,138.3,0.26,1491.8,39,no load,1 Phase Open
146.48,450.4,0,477.3,-0.71,-27.4,0.14,1490.6,39,no load,1 Phase Open
147.46,348.7,0.01,551.6,-0.7,-197.4,-0.03,1490.6,39.5,no load,1 Phase Open
148.44,208.3,0.01,533.8,-0.67,-321.3,-0.18,1489.3,38.3,no load,1 Phase Open
149.41,52.2,0,489.5,-0.64,-434.3,-0.37,1489.3,38.5,no load,1 Phase Open
150.39,-132.2,0,394.8,-0.54,-523,-0.46,1489.3,38.3,no load,1 Phase Open
151.37,-282.6,-0.01,258.4,-0.38,-535.7,-0.56,1488,38.5,no load,1 Phase Open
152.34,-396.5,0,109,-0.15,-498.7,-0.57,1490.6,38.3,no load,1 Phase Open
153.32,-494.3,-0.01,-64.7,0.13,-424.3,-0.51,1489.3,38.5,no load,1 Phase Open
154.3,-546.5,0,-225.8,0.45,-314.3,-0.39,1491.8,38.3,no load,1 Phase Open
155.27,-534.8,0,-354.8,0.61,-171.3,-0.28,1491.8,38.1,no load,1 Phase Open
156.25,-467.8,0,-453,0.7,-8.3,-0.17,1490.6,38.5,no load,1 Phase Open
157.23,-374.8,0,-537.7,0.72,166.1,-0.02,1488,38.9,no load,1 Phase Open
158.2,-244.3,0,-547.7,0.67,308.7,0.13,1486.7,38.7,no load,1 Phase Open
159.18,-93.5,-0.01,-503.4,0.66,417,0.31,1486.7,38.7,no load,1 Phase Open
160.16,87,0.02,-415.6,0.57,507.8,0.45,1488,38.9,no load,1 Phase Open
161.13,251.3,-0.01,-290.6,0.42,542.2,0.55,1485.5,38.6,no load,1 Phase Open
162.11,367.8,0,-153.3,0.2,522.6,0.57,1488,38.7,no load,1 Phase Open
163.09,470.4,0,17.8,-0.07,452.6,0.52,1488,38.5,no load,1 Phase Open
164.06,546.5,0.01,195.9,-0.39,351.3,0.44,1486.7,38.4,no load,1 Phase Open
165.04,536.1,-0.01,324,-0.6,217,0.32,1486.7,38.7,no load,1 Phase Open
166.02,486.5,-0.01,432.1,-0.71,51.7,0.2,1486.7,38.7,no load,1 Phase Open
166.99,396.5,0,524.2,-0.73,-125.2,0.05,1482.9,38.6,no load,1 Phase Open
167.97,284.3,0,556.4,-0.69,-273,-0.1,1482.9,38.3,no load,1 Phase Open
168.95,124.3,0.01,512.9,-0.68,-386.5,-0.27,1482.9,38.1,no load,1 Phase Open
169.92,-45.7,0,437.8,-0.62,-478.7,-0.42,1482.9,37.9,no load,1 Phase Open
170.9,-218.3,0,322.7,-0.46,-537.8,-0.52,1481.6,38.1,no load,1 Phase Open
171.88,-345.2,0,191.5,-0.25,-524.8,-0.57,1482.9,38.1,no load,1 Phase Open
172.85,-448.3,0,22.6,-0.01,-465.7,-0.55,1486.7,37.9,no load,1 Phase Open
173.83,-538.3,0,-161.1,0.28,-370,-0.46,1485.5,37.7,no load,1 Phase Open
174.81,-542.2,0,-297.9,0.54,-237.8,-0.36,1484.2,37.9,no load,1 Phase Open
175.78,-501.3,0,-408.7,0.68,-88.7,-0.25,1488,38.5,no load,1 Phase Open
176.76,-420.4,0.01,-506,0.72,86.5,-0.1,1484.2,38.1,no load,1 Phase Open
177.73,-315.2,0,-559.8,0.69,250,0.05,1482.9,38.8,no load,1 Phase Open
178.71,-161.3,-0.01,-529,0.67,364.8,0.22,1485.5,38.6,no load,1 Phase Open
179.69,-0.9,0.01,-462.1,0.61,464.8,0.37,1481.6,38.5,no load,1 Phase Open
180.66,182.2,0,-358.3,0.5,545.2,0.47,1481.6,38.8,no load,1 Phase Open
181.64,314.3,0,-225,0.31,542.6,0.54,1482.9,38.3,no load,1 Phase Open
182.62,424.8,0,-64.7,0.06,488.7,0.55,1486.7,38.7,no load,1 Phase Open
183.59,516.5,0,119.9,-0.21,400.9,0.47,1491.8,38.6,no load,1 Phase Open
184.57,540,0,262.8,-0.51,280.4,0.35,1490.6,38,no load,1 Phase Open
185.55,516.1,-0.01,386.1,-0.66,132.6,0.26,1489.3,38.3,no load,1 Phase Open
186.52,439.6,0,486,-0.71,-38.7,0.14,1489.3,38.5,no load,1 Phase Open
187.5,342.6,-0.01,552.4,-0.7,-207.8,-0.02,1491.8,38.3,no load,1 Phase Open
188.48,198.3,0,532.5,-0.66,-328.7,-0.18,1495.7,38.2,no load,1 Phase Open
189.45,41.3,0,487.7,-0.64,-441.3,-0.36,1491.8,37.8,no load,1 Phase Open
190.43,-141.3,0.01,387,-0.53,-524.8,-0.47,1489.3,37.8,no load,1 Phase Open
191.41,-287,0,253.6,-0.36,-537,-0.54,1491.8,37.8,no load,1 Phase Open
192.38,-402.2,0,102.1,-0.12,-499.1,-0.55,1489.3,37.3,no load,1 Phase Open
193.36,-499.6,0,-74.3,0.15,-417.4,-0.5,1493.1,37.9,no load,1 Phase Open
194.34,-546.1,0.01,-235,0.45,-305.2,-0.38,1490.6,37.6,no load,1 Phase Open
195.31,-530.4,0.01,-359.6,0.63,-161.7,-0.27,1489.3,37.5,no load,1 Phase Open
196.29,-460.9,0.01,-461.2,0.71,0.4,-0.14,1494.4,38.1,no load,1 Phase Open
197.27,-367.4,0,-544.6,0.72,178.7,-0.01,1486.7,38.4,no load,1 Phase Open
198.24,-233.5,0.01,-543.3,0.67,311.3,0.14,1488,38.5,no load,1 Phase Open
199.22,-84.8,0,-499.5,0.65,419.6,0.32,1486.7,38.7,no load,1 Phase Open
200.2,96.5,0,-410,0.56,513,0.45,1485.5,37.9,no load,1 Phase Open
201.17,257.4,-0.01,-284,0.4,543.9,0.53,1484.2,38.1,no load,1 Phase Open
202.15,372.6,0.01,-142.5,0.17,521.7,0.56,1488,38.2,no load,1 Phase Open
203.13,477.8,0,30.4,-0.1,450.4,0.53,1488,38.5,no load,1 Phase Open
204.1,547.4,0,201.1,-0.42,345.7,0.41,1488,38,no load,1 Phase Open
205.08,535.2,0,328.8,-0.61,210.4,0.31,1489.3,38.3,no load,1 Phase Open
206.06,479.1,-0.01,434.7,-0.71,42.2,0.18,1488,38.5,no load,1 Phase Open
207.03,390.4,0.01,527.3,-0.72,-133,0.04,1484.2,38.4,no load,1 Phase Open
208.01,274.8,0.02,558.1,-0.69,-279.1,-0.11,1484.2,37.6,no load,1 Phase Open
208.98,115.7,-0.01,513.4,-0.67,-394.3,-0.29,1484.2,37.6,no load,1 Phase Open
209.96,-55.7,-0.01,430.4,-0.6,-481.3,-0.44,1482.9,37.4,no load,1 Phase Open
210.94,-226.5,-0.01,310.1,-0.45,-538.3,-0.53,1480.3,37.1,no load,1 Phase Open
211.91,-351.3,0,180.7,-0.24,-529.1,-0.56,1488,37.5,no load,1 Phase Open
212.89,-450,0.01,15.6,0.03,-462.2,-0.54,1486.7,37.2,no load,1 Phase Open
213.87,-540.4,-0.01,-167.2,0.34,-364.8,-0.45,1486.7,37.5,no load,1 Phase Open
214.84,-547,0.01,-306.2,0.58,-232.2,-0.34,1489.3,37.3,no load,1 Phase Open
215.82,-502.6,0,-413.9,0.69,-76.5,-0.23,1488,37.5,no load,1 Phase Open
216.8,-417.8,0,-506.8,0.72,96.1,-0.1,1488,37.7,no load,1 Phase Open
217.77,-309.1,0.01,-562.4,0.69,257.4,0.07,1489.3,38.3,no load,1 Phase Open
218.75,-155.7,0,-521.2,0.66,373,0.22,1489.3,38,no load,1 Phase Open
219.73,10.4,0.01,-456.5,0.61,469.1,0.37,1486.7,37.9,no load,1 Phase Open
220.7,190.9,0,-349.2,0.48,549.6,0.5,1488,38,no load,1 Phase Open
221.68,322.6,0.01,-214.1,0.3,541.7,0.57,1491.8,37.8,no load,1 Phase Open
222.66,430.4,0,-57.3,0.04,486.5,0.55,1491.8,37.8,no load,1 Phase Open
223.63,521.7,0,129.9,-0.24,395.2,0.47,1493.1,38.4,no load,1 Phase Open
224.61,541.3,0,270.6,-0.52,269.6,0.35,1493.1,38.1,no load,1 Phase Open
225.59,513.5,0.01,392.2,-0.67,124.3,0.25,1491.8,38.1,no load,1 Phase Open
226.56,437.8,0,490.3,-0.71,-50.4,0.11,1494.4,38.4,no load,1 Phase Open
227.54,336.1,0.01,557.2,-0.71,-217.8,-0.04,1490.6,37.8,no load,1 Phase Open
228.52,190.9,-0.01,529.9,-0.68,-337.8,-0.18,1489.3,37.5,no load,1 Phase Open
229.49,31.3,0.01,481.7,-0.62,-442.2,-0.34,1488,37.5,no load,1 Phase Open
230.47,-151.3,0,386.1,-0.52,-525.2,-0.47,1489.3,37.3,no load,1 Phase Open
231.45,-296.1,0,247.6,-0.35,-534.3,-0.56,1490.6,36.8,no load,1 Phase Open
232.42,-409.1,-0.01,94.2,-0.12,-497,-0.57,1491.8,37.8,no load,1 Phase Open
233.4,-500.9,0.01,-81.7,0.15,-413.5,-0.51,1493.1,37.6,no load,1 Phase Open
234.38,-546.5,0,-240.6,0.47,-294.3,-0.38,1493.1,37.4,no load,1 Phase Open
235.35,-524.8,0.01,-367.4,0.64,-153.5,-0.27,1493.1,38.1,no load,1 Phase Open
236.33,-458.3,0,-466,0.71,15.7,-0.15,1494.4,37.7,no load,1 Phase Open
237.31,-363.9,-0.01,-548.5,0.71,184.8,0,1486.7,38.2,no load,1 Phase Open
238.28,-225.2,0,-541.6,0.66,320,0.15,1488,38.5,no load,1 Phase Open
239.26,-75.7,-0.01,-498.2,0.66,423.5,0.32,1488,38,no load,1 Phase Open
240.23,107.8,0,-405.6,0.57,514.3,0.44,1484.2,37.6,no load,1 Phase Open
241.21,267.8,0.01,-277.1,0.39,543.5,0.54,1488,38.2,no load,1 Phase Open
242.19,382.2,0.01,-135.9,0.16,518.7,0.57,1488,37.5,no load,1 Phase Open
243.16,480.9,0,38.7,-0.1,444.8,0.51,1489.3,38,no load,1 Phase Open
244.14,549.1,0,211.9,-0.42,338.3,0.42,1488,38,no load,1 Phase Open
245.12,534.3,0.01,337.5,-0.62,198.3,0.3,1488,38,no load,1 Phase Open
246.09,474.8,0,441.3,-0.7,34.3,0.19,1490.6,38,no load,1 Phase Open
247.07,387,0,529.9,-0.72,-141.7,0.04,1481.6,38.1,no load,1 Phase Open
248.05,263,-0.01,552,-0.68,-286.1,-0.11,1481.6,37.6,no load,1 Phase Open
249.02,109.6,0,513.4,-0.68,-397.8,-0.29,1481.6,37.6,no load,1 Phase Open
250,-65.7,-0.01,427.8,-0.61,-489.6,-0.43,1479.1,37,no load,1 Phase Open
250.98,-235.7,0,307.5,-0.45,-536.1,-0.53,1482.9,37.6,no load,1 Phase Open
251.95,-355.7,0.01,171.6,-0.23,-520.9,-0.58,1488,37.5,no load,1 Phase Open
252.93,-456.5,0,3,0.04,-457.8,-0.52,1482.9,37.4,no load,1 Phase Open
253.91,-545.2,-0.01,-175.9,0.34,-360.9,-0.44,1486.7,37.7,no load,1 Phase Open
254.88,-541.7,0,-311,0.56,-220.9,-0.34,1488,37.7,no load,1 Phase Open
255.86,-497,0,-417.4,0.68,-68.3,-0.23,1485.5,37.7,no load,1 Phase Open
256.84,-410,0.01,-515.1,0.71,107,-0.09,1488,38,no load,1 Phase Open
257.81,-301.3,0,-562,0.69,262.6,0.08,1485.5,38.4,no load,1 Phase Open
258.79,-144.8,0.01,-524.2,0.66,379.6,0.24,1485.5,38.4,no load,1 Phase Open
259.77,22.6,0,-452.1,0.6,475.2,0.39,1485.5,38.2,no load,1 Phase Open
260.74,200.4,0.01,-345.3,0.47,550,0.51,1484.2,37.9,no load,1 Phase Open
261.72,327.8,0.01,-206.3,0.28,536.1,0.56,1491.8,38.1,no load,1 Phase Open
262.7,436.5,0,-46,0.04,486.1,0.54,1493.1,38.6,no load,1 Phase Open
263.67,527,-0.01,136.4,-0.25,393.9,0.46,1489.3,38,no load,1 Phase Open
264.65,539.6,0,278,-0.54,260.4,0.35,1493.1,38.6,no load,1 Phase Open
265.63,513,0,397.8,-0.67,116.5,0.24,1494.4,38.6,no load,1 Phase Open
266.6,433.5,0,492.9,-0.72,-60.4,0.11,1493.1,39.3,no load,1 Phase Open
267.58,329.6,0,560.7,-0.69,-227,-0.04,1488,37.7,no load,1 Phase Open
268.56,180.4,0,526,-0.66,-343.5,-0.2,1486.7,37.9,no load,1 Phase Open
269.53,21.7,0,477.7,-0.62,-448.3,-0.37,1488,37.7,no load,1 Phase Open
270.51,-162.2,0,376.1,-0.52,-533,-0.49,1488,37.3,no load,1 Phase Open
271.48,-300,0,238,-0.33,-533,-0.55,1486.7,37.5,no load,1 Phase Open
272.46,-412.2,0,87.7,-0.11,-491.7,-0.55,1488,37.5,no load,1 Phase Open
273.44,-507.8,0,-95.5,0.17,-407.4,-0.49,1486.7,37.5,no load,1 Phase Open
274.41,-546.5,0.01,-249.7,0.47,-283.9,-0.39,1489.3,38.5,no load,1 Phase Open
275.39,-522.6,0,-372.6,0.65,-146.1,-0.28,1491.8,38.6,no load,1 Phase Open
276.37,-454.8,0.01,-473,0.71,24.3,-0.15,1485.5,38.2,no load,1 Phase Open
277.34,-358.3,0,-543.8,0.72,192.2,0.02,1486.7,39.1,no load,1 Phase Open
278.32,-216.5,0.01,-536.4,0.67,321.3,0.15,1486.7,38.7,no load,1 Phase Open
279.3,-66.1,-0.01,-492.5,0.64,433.5,0.33,1484.2,38.4,no load,1 Phase Open
280.27,117,0,-400.9,0.55,523.5,0.46,1485.5,38.6,no load,1 Phase Open
281.25,272.6,0,-268.8,0.39,541.3,0.55,1486.7,38.7,no load,1 Phase Open
282.23,387,-0.01,-121.6,0.15,513,0.57,1485.5,38.4,no load,1 Phase Open
283.2,485.2,0,51.2,-0.12,436.5,0.51,1484.2,38.4,no load,1 Phase Open
284.18,548.3,-0.01,218.5,-0.45,332.2,0.4,1486.7,38.4,no load,1 Phase Open
285.16,533,0,342.7,-0.63,188.7,0.3,1489.3,39,no load,1 Phase Open
286.13,471.3,0.01,448.2,-0.72,25.2,0.17,1486.7,38.9,no load,1 Phase Open
287.11,378.7,-0.01,535.9,-0.73,-149.1,0.03,1481.6,38.5,no load,1 Phase Open
288.09,254.3,-0.01,553.3,-0.68,-292.2,-0.12,1482.9,38.3,no load,1 Phase Open
289.06,98.7,0.01,508.1,-0.67,-400,-0.3,1481.6,37.8,no load,1 Phase Open
290.04,-75.7,-0.01,422.6,-0.6,-493.5,-0.45,1482.9,38.1,no load,1 Phase Open
291.02,-245.7,0,299.7,-0.43,-531.7,-0.55,1481.6,38.1,no load,1 Phase Open
291.99,-363.5,0.01,162.9,-0.22,-521.3,-0.56,1482.9,37.9,no load,1 Phase Open
292.97,-465.7,-0.01,-2.2,0.06,-457,-0.54,1482.9,37.9,no load,1 Phase Open
293.95,-547,-0.01,-184.1,0.36,-353.5,-0.44,1485.5,37.7,no load,1 Phase Open
294.92,-543,0,-318.8,0.59,-216.1,-0.32,1484.2,38.4,no load,1 Phase Open
295.9,-490.4,0,-428.7,0.7,-60.4,-0.22,1485.5,38.6,no load,1 Phase Open
296.88,-403,0,-519,0.73,116.5,-0.07,1486.7,38.2,no load,1 Phase Open
297.85,-293,0,-559,0.69,273,0.08,1485.5,39.1,no load,1 Phase Open
298.83,-138.7,-0.01,-518.1,0.67,383.9,0.25,1486.7,39.4,no load,1 Phase Open
299.81,29.6,0,-443,0.61,480,0.4,1486.7,38.7,no load,1 Phase Open
300.78,208.7,0,-332.7,0.46,545.7,0.51,1484.2,38.6,no load,1 Phase Open
301.76,335.7,0,-198.9,0.27,536.1,0.56,1493.1,39.1,no load,1 Phase Open
302.73,441.3,0.01,-34.3,0.02,478.3,0.54,1491.8,38.8,no load,1 Phase Open
303.71,530.4,0,147.2,-0.28,384.3,0.46,1494.4,38.9,no load,1 Phase Open
304.69,540.4,0,288.8,-0.54,254.8,0.35,1494.4,39.3,no load,1 Phase Open
305.66,510,0,403.9,-0.67,104.8,0.23,1495.7,40.1,no load,1 Phase Open
306.64,428.7,0,497.7,-0.72,-67,0.1,1491.8,39,no load,1 Phase Open
307.62,321.3,0.01,555.5,-0.71,-233.9,-0.04,1489.3,38.3,no load,1 Phase Open
308.59,168.3,0.01,522.9,-0.67,-353.9,-0.2,1491.8,38.8,no load,1 Phase Open
309.57,13,0,468.2,-0.62,-454.8,-0.37,1489.3,38.3,no load,1 Phase Open
310.55,-172.2,0,367.4,-0.5,-534.3,-0.48,1486.7,38.7,no load,1 Phase Open
311.52,-306.5,0,233.2,-0.33,-539.1,-0.56,1490.6,38.5,no load,1 Phase Open
312.5,-415.7,0,77.3,-0.08,-490,-0.55,1490.6,38.3,no load,1 Phase Open
313.48,-515.2,0,-104.7,0.19,-400,-0.5,1491.8,38.3,no load,1 Phase Open
314.45,-540.4,0,-258.8,0.5,-277.8,-0.37,1493.1,38.6,no load,1 Phase Open
315.43,-521.3,0.01,-384.8,0.64,-134.3,-0.27,1491.8,38.3,no load,1 Phase Open
316.41,-450,0,-477.7,0.7,33.9,-0.13,1489.3,38.5,no load,1 Phase Open
317.38,-352.2,0,-549,0.69,201.3,0.01,1488,39.2,no load,1 Phase Open
318.36,-208.7,0,-535.5,0.67,330,0.16,1488,38.7,no load,1 Phase Open
319.34,-54.8,0,-491.2,0.65,437.4,0.35,1486.7,39.1,no load,1 Phase Open
320.31,129.1,-0.01,-393.1,0.54,527,0.46,1486.7,38.7,no load,1 Phase Open
321.29,277.8,0.01,-260.6,0.37,545.7,0.55,1486.7,38.7,no load,1 Phase Open
322.27,391.3,0.01,-109.4,0.14,507.4,0.54,1488,38.7,no load,1 Phase Open
